model,experiment,year,tas,clim_mean,tas_anom
CNRM-CM6-1,ssp585,2033,12.1920828,10.99252972,1.19955308
CNRM-CM6-1,ssp585,2034,12.35056087,10.99252972,1.35803115
CNRM-CM6-1,ssp585,2035,12.41383688,10.99252972,1.421307163
CNRM-CM6-1,ssp585,2036,12.48046883,10.99252972,1.487939117
CNRM-CM6-1,ssp585,2037,12.47168425,10.99252972,1.479154535
CNRM-CM6-1,ssp585,2038,12.31504746,10.99252972,1.322517748
CNRM-CM6-1,ssp585,2039,12.70555127,10.99252972,1.71302155
CNRM-CM6-1,ssp585,2040,12.42946946,10.99252972,1.436939747
CNRM-CM6-1,ssp585,2041,12.6609986,10.99252972,1.668468879
CNRM-CM6-1,ssp585,2042,12.59198067,10.99252972,1.599450949
CNRM-CM6-1,ssp585,2043,12.73276859,10.99252972,1.740238878
CNRM-CM6-1,ssp585,2044,12.83804811,10.99252972,1.845518398
CNRM-CM6-1,ssp585,2045,12.89545092,10.99252972,1.902921203
CNRM-CM6-1,ssp585,2046,12.96596997,10.99252972,1.973440256
CNRM-CM6-1,ssp585,2047,13.16759626,10.99252972,2.175066547
CNRM-CM6-1,ssp585,2048,13.08714646,10.99252972,2.094616739
CNRM-CM6-1,ssp585,2049,13.06235497,10.99252972,2.069825255
CNRM-CM6-1,ssp585,2050,13.26643566,10.99252972,2.27390594
CNRM-CM6-1,ssp585,2051,13.35273308,10.99252972,2.360203367
CNRM-CM6-1,ssp585,2052,13.12209512,10.99252972,2.129565399
CNRM-CM6-1,ssp585,2053,13.40066749,10.99252972,2.408137774
CNRM-CM6-1,ssp585,2054,13.47285164,10.99252972,2.480321923
CNRM-CM6-1,ssp585,2055,13.41289472,10.99252972,2.420365002
CNRM-CM6-1,ssp585,2056,13.67373859,10.99252972,2.681208869
CNRM-CM6-1,ssp585,2057,13.55085853,10.99252972,2.55832881
CNRM-CM6-1,ssp585,2058,13.6443058,10.99252972,2.651776083
CNRM-CM6-1,ssp585,2059,13.66899943,10.99252972,2.676469718
CNRM-CM6-1,ssp585,2060,13.75232897,10.99252972,2.759799251
CNRM-CM6-1,ssp585,2061,13.6797579,10.99252972,2.687228184
CNRM-CM6-1,ssp585,2062,13.69951623,10.99252972,2.706986517
CNRM-CM6-1,ssp585,2063,14.12483438,10.99252972,3.132304659
CNRM-CM6-1,ssp585,2064,13.89318983,10.99252972,2.900660118
CNRM-CM6-1,ssp585,2065,13.93734954,10.99252972,2.944819827
CNRM-CM6-1,ssp585,2066,13.85956124,10.99252972,2.867031524
CNRM-CM6-1,ssp585,2067,14.10310407,10.99252972,3.110574356
CNRM-CM6-1,ssp585,2068,14.08298014,10.99252972,3.090450419
CNRM-CM6-1,ssp585,2069,14.50092416,10.99252972,3.508394442
CNRM-CM6-1,ssp585,2070,14.48735182,10.99252972,3.494822102
CNRM-CM6-1,ssp585,2071,14.34604716,10.99252972,3.353517439
CNRM-CM6-1,ssp585,2072,14.76152892,10.99252972,3.768999205
CNRM-CM6-1,ssp585,2073,14.67181991,10.99252972,3.679290196
CNRM-CM6-1,ssp585,2074,14.57795972,10.99252972,3.58543
CNRM-CM6-1,ssp585,2075,14.38010222,10.99252972,3.387572509
CNRM-CM6-1,ssp585,2076,15.01819545,10.99252972,4.025665732
CNRM-CM6-1,ssp585,2077,14.63994507,10.99252972,3.647415355
CNRM-CM6-1,ssp585,2078,14.67281735,10.99252972,3.68028763
CNRM-CM6-1,ssp585,2079,15.05670508,10.99252972,4.06417536
CNRM-CM6-1,ssp585,2080,15.29065834,10.99252972,4.298128626
CNRM-CM6-1,ssp585,2081,15.22805222,10.99252972,4.235522504
CNRM-CM6-1,ssp585,2082,15.19382001,10.99252972,4.201290289
CNRM-CM6-1,ssp585,2083,15.26189286,10.99252972,4.269363144
CNRM-CM6-1,ssp585,2084,15.35746363,10.99252972,4.364933919
CNRM-CM6-1,ssp585,2085,15.41081663,10.99252972,4.418286911
CNRM-CM6-1,ssp585,2086,15.4183396,10.99252972,4.425809879
CNRM-CM6-1,ssp585,2087,15.46211219,10.99252972,4.46958247
CNRM-CM6-1,ssp585,2088,15.50726831,10.99252972,4.51473859
CNRM-CM6-1,ssp585,2089,15.48963516,10.99252972,4.497105444
CNRM-CM6-1,ssp585,2090,15.61192133,10.99252972,4.619391614
CNRM-CM6-1,ssp585,2091,15.50809895,10.99252972,4.515569234
CNRM-CM6-1,ssp585,2092,15.76526444,10.99252972,4.772734725
CNRM-CM6-1,ssp585,2093,15.72440569,10.99252972,4.731875976
CNRM-CM6-1,ssp585,2094,15.77673734,10.99252972,4.784207619
CNRM-CM6-1,ssp585,2095,15.99704678,10.99252972,5.004517064
CNRM-CM6-1,ssp585,2096,16.20895119,10.99252972,5.216421469
CNRM-CM6-1,ssp585,2097,16.21872033,10.99252972,5.226190616
CNRM-CM6-1,ssp585,2098,15.9868337,10.99252972,4.994303979
CNRM-CM6-1,ssp585,2099,16.12346982,10.99252972,5.130940104
EC-Earth3,historical,1961,10.44656423,11.34902377,-0.902459544
EC-Earth3,historical,1962,10.55448787,11.34902377,-0.794535902
EC-Earth3,historical,1963,10.66443123,11.34902377,-0.68459254
EC-Earth3,historical,1964,10.49920477,11.34902377,-0.849818995
EC-Earth3,historical,1965,10.6450323,11.34902377,-0.703991467
EC-Earth3,historical,1966,10.48928531,11.34902377,-0.859738456
EC-Earth3,historical,1967,10.59418539,11.34902377,-0.754838381
EC-Earth3,historical,1968,10.72170447,11.34902377,-0.6273193
EC-Earth3,historical,1969,10.50915252,11.34902377,-0.839871248
EC-Earth3,historical,1970,10.77014987,11.34902377,-0.578873899
EC-Earth3,historical,1971,10.7319175,11.34902377,-0.617106272
EC-Earth3,historical,1972,10.81755396,11.34902377,-0.531469809
EC-Earth3,historical,1973,10.79510599,11.34902377,-0.553917776
EC-Earth3,historical,1974,10.94891428,11.34902377,-0.400109488
EC-Earth3,historical,1975,10.8172255,11.34902377,-0.531798267
EC-Earth3,historical,1976,10.76765103,11.34902377,-0.58137274
EC-Earth3,historical,1977,10.85083653,11.34902377,-0.498187243
EC-Earth3,historical,1978,10.91833772,11.34902377,-0.430686048
EC-Earth3,historical,1979,10.8759863,11.34902377,-0.473037471
EC-Earth3,historical,1980,10.89197523,11.34902377,-0.457048544
EC-Earth3,historical,1981,10.81984635,11.34902377,-0.529177418
EC-Earth3,historical,1982,10.84151838,11.34902377,-0.507505393
EC-Earth3,historical,1983,10.76973499,11.34902377,-0.579288783
EC-Earth3,historical,1984,11.16497796,11.34902377,-0.18404581
EC-Earth3,historical,1985,10.82274629,11.34902377,-0.526277475
EC-Earth3,historical,1986,10.90584239,11.34902377,-0.443181378
EC-Earth3,historical,1987,10.91976327,11.34902377,-0.429260494
EC-Earth3,historical,1988,11.1303442,11.34902377,-0.218679565
EC-Earth3,historical,1989,11.00454045,11.34902377,-0.34448332
EC-Earth3,historical,1990,11.20664459,11.34902377,-0.142379178
EC-Earth3,historical,1991,10.9930778,11.34902377,-0.355945969
EC-Earth3,historical,1992,11.12435711,11.34902377,-0.224666663
EC-Earth3,historical,1993,11.00761729,11.34902377,-0.341406476
EC-Earth3,historical,1994,11.38225797,11.34902377,0.033234197
EC-Earth3,historical,1995,10.99930939,11.34902377,-0.349714376
EC-Earth3,historical,1996,11.19598082,11.34902377,-0.153042949
EC-Earth3,historical,1997,11.25183669,11.34902377,-0.097187076
EC-Earth3,historical,1998,11.24242049,11.34902377,-0.106603278
EC-Earth3,historical,1999,11.18751121,11.34902377,-0.161512557
EC-Earth3,historical,2000,11.21114838,11.34902377,-0.13787539
EC-Earth3,historical,2001,11.24896537,11.34902377,-0.100058397
EC-Earth3,historical,2002,11.24304889,11.34902377,-0.105974882
EC-Earth3,historical,2003,11.39333575,11.34902377,0.044311985
EC-Earth3,historical,2004,11.55991415,11.34902377,0.210890383
EC-Earth3,historical,2005,11.24473351,11.34902377,-0.104290259
EC-Earth3,historical,2006,11.1642373,11.34902377,-0.184786471
EC-Earth3,historical,2007,11.33500094,11.34902377,-0.014022827
EC-Earth3,historical,2008,11.67214104,11.34902377,0.323117272
EC-Earth3,historical,2009,11.2831161,11.34902377,-0.065907665
EC-Earth3,historical,2010,11.5932322,11.34902377,0.244208432
EC-Earth3,historical,2011,11.61484341,11.34902377,0.265819645
EC-Earth3,historical,2012,11.36406986,11.34902377,0.01504609
EC-Earth3,historical,2013,11.51575955,11.34902377,0.166735781
EC-Earth3,historical,2014,11.65987031,11.34902377,0.310846538
EC-Earth3,ssp126,2015,11.61437498,11.34902377,0.265351209
EC-Earth3,ssp126,2016,11.65329781,11.34902377,0.304274038
EC-Earth3,ssp126,2017,11.62578288,11.34902377,0.276759114
EC-Earth3,ssp126,2018,11.59167093,11.34902377,0.242647159
EC-Earth3,ssp126,2019,11.65338557,11.34902377,0.304361804
EC-Earth3,ssp126,2020,11.60228319,11.34902377,0.253259421
EC-Earth3,ssp126,2021,11.77110318,11.34902377,0.422079412
EC-Earth3,ssp126,2022,11.69247352,11.34902377,0.343449751
EC-Earth3,ssp126,2023,11.83078176,11.34902377,0.481757991
EC-Earth3,ssp126,2024,11.63387712,11.34902377,0.284853346
EC-Earth3,ssp126,2025,11.87814736,11.34902377,0.529123595
EC-Earth3,ssp126,2026,11.95632235,11.34902377,0.607298585
EC-Earth3,ssp126,2027,11.63490774,11.34902377,0.285883975
EC-Earth3,ssp126,2028,11.93689995,11.34902377,0.587876184
EC-Earth3,ssp126,2029,12.05719059,11.34902377,0.708166817
EC-Earth3,ssp126,2030,11.78257053,11.34902377,0.433546759
EC-Earth3,ssp126,2031,12.14629328,11.34902377,0.79726951
EC-Earth3,ssp126,2032,12.01372402,11.34902377,0.664700248
EC-Earth3,ssp126,2033,11.89669746,11.34902377,0.547673687
EC-Earth3,ssp126,2034,11.99246373,11.34902377,0.643439963
EC-Earth3,ssp126,2035,12.08401239,11.34902377,0.734988625
EC-Earth3,ssp126,2036,12.04399095,11.34902377,0.694967185
EC-Earth3,ssp126,2037,12.11737817,11.34902377,0.7683544
EC-Earth3,ssp126,2038,11.96010376,11.34902377,0.611079993
EC-Earth3,ssp126,2039,12.10876504,11.34902377,0.759741266
EC-Earth3,ssp126,2040,11.93665314,11.34902377,0.58762937
EC-Earth3,ssp126,2041,12.11080889,11.34902377,0.761785125
EC-Earth3,ssp126,2042,12.03354425,11.34902377,0.684520478
EC-Earth3,ssp126,2043,12.07160671,11.34902377,0.722582945
EC-Earth3,ssp126,2044,12.32605863,11.34902377,0.977034862
EC-Earth3,ssp126,2045,12.32654181,11.34902377,0.977518038
EC-Earth3,ssp126,2046,12.28653831,11.34902377,0.937514541
EC-Earth3,ssp126,2047,12.10022135,11.34902377,0.751197578
EC-Earth3,ssp126,2048,12.21118701,11.34902377,0.862163239
EC-Earth3,ssp126,2049,12.41258489,11.34902377,1.063561119
EC-Earth3,ssp126,2050,12.30187634,11.34902377,0.952852568
EC-Earth3,ssp126,2051,12.581047,11.34902377,1.232023226
EC-Earth3,ssp126,2052,12.36778273,11.34902377,1.018758965
EC-Earth3,ssp126,2053,12.36148763,11.34902377,1.012463861
EC-Earth3,ssp126,2054,12.3192049,11.34902377,0.970181134
EC-Earth3,ssp126,2055,12.39018093,11.34902377,1.041157161
EC-Earth3,ssp126,2056,12.37371678,11.34902377,1.024693015
EC-Earth3,ssp126,2057,12.49484335,11.34902377,1.145819579
EC-Earth3,ssp126,2058,12.54253173,11.34902377,1.193507959
EC-Earth3,ssp126,2059,12.35126586,11.34902377,1.002242089
EC-Earth3,ssp126,2060,12.30369378,11.34902377,0.954670012
EC-Earth3,ssp126,2061,12.26095423,11.34902377,0.911930465
EC-Earth3,ssp126,2062,12.56011498,11.34902377,1.211091212
EC-Earth3,ssp126,2063,12.38460917,11.34902377,1.035585403
EC-Earth3,ssp126,2064,12.27652344,11.34902377,0.927499667
EC-Earth3,ssp126,2065,12.59935688,11.34902377,1.250333114
EC-Earth3,ssp126,2066,12.86974454,11.34902377,1.520720766
EC-Earth3,ssp126,2067,12.58771323,11.34902377,1.238689457
EC-Earth3,ssp126,2068,12.70691777,11.34902377,1.357894003
EC-Earth3,ssp126,2069,12.63397554,11.34902377,1.284951776
EC-Earth3,ssp126,2070,12.63014641,11.34902377,1.281122637
EC-Earth3,ssp126,2071,12.77015949,11.34902377,1.421135716
EC-Earth3,ssp126,2072,12.64289451,11.34902377,1.293870736
EC-Earth3,ssp126,2073,12.72767167,11.34902377,1.378647902
EC-Earth3,ssp126,2074,12.75204547,11.34902377,1.403021704
EC-Earth3,ssp126,2075,12.65112802,11.34902377,1.302104255
EC-Earth3,ssp126,2076,12.8682011,11.34902377,1.519177335
EC-Earth3,ssp126,2077,12.74601799,11.34902377,1.396994225
EC-Earth3,ssp126,2078,12.69418089,11.34902377,1.345157119
EC-Earth3,ssp126,2079,12.86710863,11.34902377,1.518084862
EC-Earth3,ssp126,2080,12.71276844,11.34902377,1.363744666
EC-Earth3,ssp126,2081,12.84182348,11.34902377,1.492799706
EC-Earth3,ssp126,2082,12.8552046,11.34902377,1.50618083
EC-Earth3,ssp126,2083,13.00446349,11.34902377,1.65543972
EC-Earth3,ssp126,2084,12.94897695,11.34902377,1.599953183
EC-Earth3,ssp126,2085,12.90686707,11.34902377,1.557843303
EC-Earth3,ssp126,2086,13.02585941,11.34902377,1.676835637
EC-Earth3,ssp126,2087,13.1124095,11.34902377,1.76338573
EC-Earth3,ssp126,2088,13.03037897,11.34902377,1.681355204
EC-Earth3,ssp126,2089,12.98254119,11.34902377,1.633517424
EC-Earth3,ssp126,2090,12.84173567,11.34902377,1.492711905
EC-Earth3,ssp126,2091,12.88919953,11.34902377,1.540175756
EC-Earth3,ssp126,2092,12.99824334,11.34902377,1.649219574
EC-Earth3,ssp126,2093,12.97958599,11.34902377,1.630562217
EC-Earth3,ssp126,2094,13.04814804,11.34902377,1.699124268
EC-Earth3,ssp126,2095,13.09523973,11.34902377,1.746215958
EC-Earth3,ssp126,2096,13.16986201,11.34902377,1.82083824
EC-Earth3,ssp126,2097,13.11569617,11.34902377,1.766672399
EC-Earth3,ssp126,2098,13.20039336,11.34902377,1.851369593
EC-Earth3,ssp126,2099,13.16760724,11.34902377,1.818583468
EC-Earth3,ssp245,2015,11.42281432,11.34902377,0.07379055
EC-Earth3,ssp245,2016,11.57336054,11.34902377,0.224336767
EC-Earth3,ssp245,2017,11.69504075,11.34902377,0.346016984
EC-Earth3,ssp245,2018,11.59345837,11.34902377,0.244434598
EC-Earth3,ssp245,2019,11.83694366,11.34902377,0.487919891
EC-Earth3,ssp245,2020,11.97501279,11.34902377,0.625989019
EC-Earth3,ssp245,2021,11.96398459,11.34902377,0.614960818
EC-Earth3,ssp245,2022,11.8185705,11.34902377,0.469546727
EC-Earth3,ssp245,2023,12.04956125,11.34902377,0.700537484
EC-Earth3,ssp245,2024,11.91504469,11.34902377,0.566020919
EC-Earth3,ssp245,2025,11.88332475,11.34902377,0.534300984
EC-Earth3,ssp245,2026,11.87677723,11.34902377,0.527753457
EC-Earth3,ssp245,2027,11.94073966,11.34902377,0.59171589
EC-Earth3,ssp245,2028,11.95714528,11.34902377,0.608121511
EC-Earth3,ssp245,2029,12.05090692,11.34902377,0.701883152
EC-Earth3,ssp245,2030,12.07649633,11.34902377,0.727472559
EC-Earth3,ssp245,2031,12.08440345,11.34902377,0.73537968
EC-Earth3,ssp245,2032,12.16332098,11.34902377,0.814297214
EC-Earth3,ssp245,2033,12.28065643,11.34902377,0.931632663
EC-Earth3,ssp245,2034,12.27865585,11.34902377,0.929632082
EC-Earth3,ssp245,2035,12.01349208,11.34902377,0.664468306
EC-Earth3,ssp245,2036,11.91221977,11.34902377,0.563196002
EC-Earth3,ssp245,2037,12.35785917,11.34902377,1.008835404
EC-Earth3,ssp245,2038,12.10880582,11.34902377,0.759782047
EC-Earth3,ssp245,2039,12.27298989,11.34902377,0.923966119
EC-Earth3,ssp245,2040,12.18671865,11.34902377,0.83769488
EC-Earth3,ssp245,2041,12.13810504,11.34902377,0.789081267
EC-Earth3,ssp245,2042,12.44656869,11.34902377,1.097544923
EC-Earth3,ssp245,2043,12.49998226,11.34902377,1.150958491
EC-Earth3,ssp245,2044,12.36703287,11.34902377,1.0180091
EC-Earth3,ssp245,2045,12.15265952,11.34902377,0.803635749
EC-Earth3,ssp245,2046,12.42544574,11.34902377,1.076421966
EC-Earth3,ssp245,2047,12.56546203,11.34902377,1.216438257
EC-Earth3,ssp245,2048,12.36846663,11.34902377,1.019442864
EC-Earth3,ssp245,2049,12.59546969,11.34902377,1.246445919
EC-Earth3,ssp245,2050,12.59919979,11.34902377,1.250176023
EC-Earth3,ssp245,2051,12.69816243,11.34902377,1.349138661
EC-Earth3,ssp245,2052,12.67064757,11.34902377,1.321623802
EC-Earth3,ssp245,2053,12.56722013,11.34902377,1.218196361
EC-Earth3,ssp245,2054,12.85530746,11.34902377,1.50628369
EC-Earth3,ssp245,2055,12.72046581,11.34902377,1.371442037
EC-Earth3,ssp245,2056,12.76402329,11.34902377,1.414999517
EC-Earth3,ssp245,2057,12.68315815,11.34902377,1.334134383
EC-Earth3,ssp245,2058,12.76984691,11.34902377,1.420823144
EC-Earth3,ssp245,2059,12.74479493,11.34902377,1.395771165
EC-Earth3,ssp245,2060,12.85818821,11.34902377,1.50916444
EC-Earth3,ssp245,2061,13.11235723,11.34902377,1.763333461
EC-Earth3,ssp245,2062,12.77037455,11.34902377,1.421350782
EC-Earth3,ssp245,2063,12.7694658,11.34902377,1.420442028
EC-Earth3,ssp245,2064,13.16776408,11.34902377,1.818740311
EC-Earth3,ssp245,2065,12.99427528,11.34902377,1.645251507
EC-Earth3,ssp245,2066,12.96731586,11.34902377,1.618292095
EC-Earth3,ssp245,2067,13.20064363,11.34902377,1.851619863
EC-Earth3,ssp245,2068,13.03147168,11.34902377,1.682447912
EC-Earth3,ssp245,2069,13.35159719,11.34902377,2.002573418
EC-Earth3,ssp245,2070,13.2421976,11.34902377,1.893173833
EC-Earth3,ssp245,2071,13.13070761,11.34902377,1.781683836
EC-Earth3,ssp245,2072,13.47658444,11.34902377,2.127560667
EC-Earth3,ssp245,2073,13.17351214,11.34902377,1.824488367
EC-Earth3,ssp245,2074,13.36377985,11.34902377,2.014756078
EC-Earth3,ssp245,2075,13.33921399,11.34902377,1.990190219
EC-Earth3,ssp245,2076,13.48811831,11.34902377,2.139094541
EC-Earth3,ssp245,2077,13.54794117,11.34902377,2.198917406
EC-Earth3,ssp245,2078,13.39309081,11.34902377,2.044067036
EC-Earth3,ssp245,2079,13.32757064,11.34902377,1.97854687
EC-Earth3,ssp245,2080,13.50194792,11.34902377,2.152924148
EC-Earth3,ssp245,2081,13.39423589,11.34902377,2.045212122
EC-Earth3,ssp245,2082,13.74601868,11.34902377,2.396994913
EC-Earth3,ssp245,2083,13.54968693,11.34902377,2.200663159
EC-Earth3,ssp245,2084,13.51839458,11.34902377,2.169370809
EC-Earth3,ssp245,2085,13.61336528,11.34902377,2.264341508
EC-Earth3,ssp245,2086,13.45855896,11.34902377,2.109535193
EC-Earth3,ssp245,2087,13.53267091,11.34902377,2.183647139
EC-Earth3,ssp245,2088,13.82240474,11.34902377,2.473380969
EC-Earth3,ssp245,2089,13.62865823,11.34902377,2.279634463
EC-Earth3,ssp245,2090,13.6110267,11.34902377,2.262002935
EC-Earth3,ssp245,2091,13.83026483,11.34902377,2.481241059
EC-Earth3,ssp245,2092,13.93740147,11.34902377,2.588377703
EC-Earth3,ssp245,2093,13.91068185,11.34902377,2.561658078
EC-Earth3,ssp245,2094,13.97326365,11.34902377,2.62423988
EC-Earth3,ssp245,2095,13.79229299,11.34902377,2.443269223
EC-Earth3,ssp245,2096,13.7419016,11.34902377,2.39287783
EC-Earth3,ssp245,2097,14.12212939,11.34902377,2.773105624
EC-Earth3,ssp245,2098,13.93273825,11.34902377,2.583714481
EC-Earth3,ssp245,2099,13.97089035,11.34902377,2.621866576
EC-Earth3,ssp370,2015,11.8192536,11.34902377,0.470229835
EC-Earth3,ssp370,2016,11.76238219,11.34902377,0.413358425
EC-Earth3,ssp370,2017,11.78620541,11.34902377,0.437181642
EC-Earth3,ssp370,2018,12.02726345,11.34902377,0.678239677
EC-Earth3,ssp370,2019,11.72630526,11.34902377,0.377281493
EC-Earth3,ssp370,2020,11.95103255,11.34902377,0.602008782
EC-Earth3,ssp370,2021,11.8827976,11.34902377,0.533773828
EC-Earth3,ssp370,2022,11.94455138,11.34902377,0.595527612
EC-Earth3,ssp370,2023,12.1322008,11.34902377,0.783177035
EC-Earth3,ssp370,2024,12.04628917,11.34902377,0.6972654
EC-Earth3,ssp370,2025,12.08660869,11.34902377,0.737584925
EC-Earth3,ssp370,2026,12.18747833,11.34902377,0.838454562
EC-Earth3,ssp370,2027,12.05184741,11.34902377,0.702823639
EC-Earth3,ssp370,2028,12.03190086,11.34902377,0.682877092
EC-Earth3,ssp370,2029,12.0442932,11.34902377,0.695269435
EC-Earth3,ssp370,2030,11.9708718,11.34902377,0.621848033
EC-Earth3,ssp370,2031,12.49084373,11.34902377,1.141819965
EC-Earth3,ssp370,2032,12.14907816,11.34902377,0.800054392
EC-Earth3,ssp370,2033,12.29237702,11.34902377,0.943353246
EC-Earth3,ssp370,2034,12.32327414,11.34902377,0.974250371
EC-Earth3,ssp370,2035,12.43104483,11.34902377,1.082021056
EC-Earth3,ssp370,2036,12.52980877,11.34902377,1.180785004
EC-Earth3,ssp370,2037,12.57304141,11.34902377,1.224017643
EC-Earth3,ssp370,2038,12.43777959,11.34902377,1.088755817
EC-Earth3,ssp370,2039,12.52575856,11.34902377,1.17673479
EC-Earth3,ssp370,2040,12.61788704,11.34902377,1.268863275
EC-Earth3,ssp370,2041,12.5923988,11.34902377,1.243375032
EC-Earth3,ssp370,2042,12.85348749,11.34902377,1.504463722
EC-Earth3,ssp370,2043,12.7579873,11.34902377,1.408963532
EC-Earth3,ssp370,2044,12.82581993,11.34902377,1.476796158
EC-Earth3,ssp370,2045,12.85584463,11.34902377,1.506820862
EC-Earth3,ssp370,2046,12.95588003,11.34902377,1.606856258
EC-Earth3,ssp370,2047,12.87565004,11.34902377,1.526626268
EC-Earth3,ssp370,2048,12.7372719,11.34902377,1.388248133
EC-Earth3,ssp370,2049,12.97991858,11.34902377,1.630894807
EC-Earth3,ssp370,2050,12.89295748,11.34902377,1.543933711
EC-Earth3,ssp370,2051,12.94695059,11.34902377,1.597926822
EC-Earth3,ssp370,2052,13.12011256,11.34902377,1.771088792
EC-Earth3,ssp370,2053,13.23780713,11.34902377,1.888783364
EC-Earth3,ssp370,2054,13.13133004,11.34902377,1.78230627
EC-Earth3,ssp370,2055,13.2055017,11.34902377,1.856477928
EC-Earth3,ssp370,2056,13.41247182,11.34902377,2.063448046
EC-Earth3,ssp370,2057,13.27696069,11.34902377,1.92793692
EC-Earth3,ssp370,2058,13.60023657,11.34902377,2.251212798
EC-Earth3,ssp370,2059,13.39596004,11.34902377,2.046936267
EC-Earth3,ssp370,2060,13.15697163,11.34902377,1.807947864
EC-Earth3,ssp370,2061,13.49892844,11.34902377,2.149904676
EC-Earth3,ssp370,2062,13.49463074,11.34902377,2.145606973
EC-Earth3,ssp370,2063,13.64412635,11.34902377,2.295102583
EC-Earth3,ssp370,2064,13.61070207,11.34902377,2.2616783
EC-Earth3,ssp370,2065,13.55396988,11.34902377,2.204946106
EC-Earth3,ssp370,2066,13.46443309,11.34902377,2.115409321
EC-Earth3,ssp370,2067,13.62713037,11.34902377,2.278106605
EC-Earth3,ssp370,2068,13.591115,11.34902377,2.242091227
EC-Earth3,ssp370,2069,13.66457892,11.34902377,2.315555153
EC-Earth3,ssp370,2070,13.84603543,11.34902377,2.497011661
EC-Earth3,ssp370,2071,14.01705885,11.34902377,2.668035079
EC-Earth3,ssp370,2072,13.90539518,11.34902377,2.556371408
EC-Earth3,ssp370,2073,13.75599291,11.34902377,2.406969142
EC-Earth3,ssp370,2074,13.99441548,11.34902377,2.645391716
EC-Earth3,ssp370,2075,14.12632323,11.34902377,2.77729946
EC-Earth3,ssp370,2076,13.95131779,11.34902377,2.602294018
EC-Earth3,ssp370,2077,14.05027396,11.34902377,2.701250193
EC-Earth3,ssp370,2078,14.11008289,11.34902377,2.761059122
EC-Earth3,ssp370,2079,14.0561968,11.34902377,2.707173026
EC-Earth3,ssp370,2080,14.27034253,11.34902377,2.921318762
EC-Earth3,ssp370,2081,14.22029939,11.34902377,2.871275618
EC-Earth3,ssp370,2082,14.32752134,11.34902377,2.978497574
EC-Earth3,ssp370,2083,14.21314267,11.34902377,2.864118906
EC-Earth3,ssp370,2084,14.30971103,11.34902377,2.960687257
EC-Earth3,ssp370,2085,14.49155607,11.34902377,3.142532301
EC-Earth3,ssp370,2086,14.40289462,11.34902377,3.053870846
EC-Earth3,ssp370,2087,14.69773454,11.34902377,3.348710772
EC-Earth3,ssp370,2088,14.48550682,11.34902377,3.136483053
EC-Earth3,ssp370,2089,14.60348962,11.34902377,3.254465848
EC-Earth3,ssp370,2090,14.73160264,11.34902377,3.382578867
EC-Earth3,ssp370,2091,14.49275213,11.34902377,3.143728365
EC-Earth3,ssp370,2092,14.49502325,11.34902377,3.145999481
EC-Earth3,ssp370,2093,14.56670584,11.34902377,3.217682066
EC-Earth3,ssp370,2094,14.94485897,11.34902377,3.595835202
EC-Earth3,ssp370,2095,14.77079019,11.34902377,3.421766418
EC-Earth3,ssp370,2096,15.18776136,11.34902377,3.838737595
EC-Earth3,ssp370,2097,14.85693202,11.34902377,3.507908255
EC-Earth3,ssp370,2098,14.99075218,11.34902377,3.641728409
EC-Earth3,ssp370,2099,15.1977235,11.34902377,3.848699733
EC-Earth3,ssp585,2015,11.90060145,11.34902377,0.551577685
EC-Earth3,ssp585,2016,11.96090217,11.34902377,0.611878396
EC-Earth3,ssp585,2017,11.91233711,11.34902377,0.563313343
EC-Earth3,ssp585,2018,11.9441921,11.34902377,0.595168327
EC-Earth3,ssp585,2019,11.94653926,11.34902377,0.597515486
EC-Earth3,ssp585,2020,12.02313078,11.34902377,0.67410701
EC-Earth3,ssp585,2021,11.91803659,11.34902377,0.569012824
EC-Earth3,ssp585,2022,11.94060644,11.34902377,0.591582672
EC-Earth3,ssp585,2023,12.0931568,11.34902377,0.744133032
EC-Earth3,ssp585,2024,12.12807101,11.34902377,0.779047241
EC-Earth3,ssp585,2025,12.14919723,11.34902377,0.800173458
EC-Earth3,ssp585,2026,12.34240252,11.34902377,0.993378746
EC-Earth3,ssp585,2027,12.42888408,11.34902377,1.079860306
EC-Earth3,ssp585,2028,12.38042771,11.34902377,1.031403936
EC-Earth3,ssp585,2029,12.60285392,11.34902377,1.253830148
EC-Earth3,ssp585,2030,12.34443904,11.34902377,0.995415273
EC-Earth3,ssp585,2031,12.51425403,11.34902377,1.16523026
EC-Earth3,ssp585,2032,12.50768591,11.34902377,1.158662146
EC-Earth3,ssp585,2033,12.42609163,11.34902377,1.077067859
EC-Earth3,ssp585,2034,12.69668577,11.34902377,1.347661999
EC-Earth3,ssp585,2035,12.74868918,11.34902377,1.399665409
EC-Earth3,ssp585,2036,13.00176428,11.34902377,1.652740507
EC-Earth3,ssp585,2037,12.95285914,11.34902377,1.603835369
EC-Earth3,ssp585,2038,12.81143075,11.34902377,1.462406976
EC-Earth3,ssp585,2039,13.2141557,11.34902377,1.865131932
EC-Earth3,ssp585,2040,13.19568007,11.34902377,1.846656296
EC-Earth3,ssp585,2041,13.17665917,11.34902377,1.827635406
EC-Earth3,ssp585,2042,13.13744079,11.34902377,1.788417018
EC-Earth3,ssp585,2043,13.1074576,11.34902377,1.75843383
EC-Earth3,ssp585,2044,13.23605692,11.34902377,1.887033154
EC-Earth3,ssp585,2045,13.469663,11.34902377,2.12063923
